,GICS Sub-Industry,Symbol,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-11-11
73,Packaged Foods & Meats,SJM,66.2235336303711,68.0588150024414,73.18072509765625,76.58280944824219,79.72612762451172,77.97296905517578,80.06262969970703,87.33541107177734,82.38339233398438,81.94683837890625,86.76038360595703,81.32271575927734,81.2779312133789,75.6068115234375,78.44631958007812,76.74695587158203,76.30497741699219,80.97734069824219,84.59941101074219,79.09810638427734,81.44784545898438,79.0754165649414,83.0775146484375,81.9351806640625,81.16108703613281,82.90516662597656,92.71073150634766,93.5452651977539,93.69884490966797,95.82469940185547,88.11268615722656,90.77857971191406,95.67960357666016,93.30326843261719,96.00202941894531,99.10969543457031,101.45952606201172,105.55609130859375,104.93916320800781,107.37134552001953,105.00627136230469,106.80072784423828,126.6822280883789,128.1367950439453,117.85491943359375,113.21172332763672,109.67855072021484,105.20154571533203,107.57766723632812,114.12167358398438,119.06122589111328,110.70914459228516,107.02674102783203,107.98111724853516,100.54149627685547,103.57481384277344,89.01145935058594,89.73059844970703,90.68834686279297,99.77001190185547,107.05119323730469,109.33454895019531,108.826171875,107.55309295654297,98.94086456298828,93.23406982421875,93.86012268066406,97.03886413574219,90.2796630859375,90.28885650634766,95.31324005126953,91.96072387695312,82.88227081298828,92.97993469238281,93.89305877685547,104.13480377197266,109.61417388916016,108.65773010253906,103.6548843383789,100.05543518066406,94.62926483154297,99.77716064453125,95.8412094116211,95.30612182617188,95.22772216796875,94.75218963623047,94.18519592285156,102.3330307006836,105.937744140625,105.03425598144531,98.280029296875,101.56809997558594,111.62738800048828,108.14566040039062,105.03760528564453,109.71841430664062,109.03971862792969,109.80376434326172,105.64402770996094,120.2843017578125,124.52416229248047,126.71063232421875,124.00216674804688,125.47596740722656,118.35567474365234,115.74488830566406,118.4738540649414,121.95498657226562,131.9874267578125,136.61309814453125,130.94760131835938,132.5499725341797,134.03785705566406,122.72203826904297,126.17111206054688,130.41921997070312,137.97903442382812,136.47430419921875,149.6340789794922,141.63890075683594,142.61000061035156
74,Data Processing & Outsourced Services,GPN,22.164419174194336,24.101964950561523,23.588224411010742,24.307493209838867,22.711793899536133,23.47537612915039,22.682226181030273,22.677331924438477,23.333515167236328,25.023637771606445,29.13872528076172,30.887630462646484,31.848377227783203,32.38743209838867,34.46525955200195,34.857879638671875,32.759830474853516,33.607879638671875,35.7214241027832,33.96600341796875,35.65768051147461,34.275028228759766,39.48396301269531,42.35820388793945,39.6061897277832,42.83434295654297,45.06657409667969,44.98822784423828,49.208309173583984,51.22023010253906,50.77387237548828,55.01443862915039,54.67087936401367,56.320037841796875,66.96257019042969,69.55937957763672,63.34402847290039,57.88454055786133,59.84838104248047,64.13196563720703,70.888916015625,76.30035400390625,70.11265563964844,73.33441925048828,74.60153198242188,75.4072265625,71.24192810058594,67.3418960571289,68.19625091552734,75.92862701416016,78.29647827148438,79.27923583984375,80.3404769897461,90.01947784423828,88.75187683105469,92.74462127685547,93.84532165527344,93.39324951171875,102.17011260986328,98.838134765625,98.52365112304688,109.87710571289062,111.4596939086914,109.62153625488281,111.13491821289062,109.27693176269531,109.60135650634766,110.67237854003906,122.47993469238281,125.25239562988281,112.31318664550781,109.93379211425781,101.39944458007812,110.40648651123047,128.20448303222656,134.2420196533203,143.64346313476562,151.4810333251953,157.46990966796875,165.14089965820312,163.23297119140625,156.36849975585938,166.3900909423828,178.11349487304688,179.54942321777344,192.44131469726562,181.1380157470703,142.00979614257812,163.64971923828125,176.9274139404297,167.19833374023438,175.6596221923828,174.27816772460938,175.22544860839844,155.83038330078125,192.82699584960938,212.81207275390625,174.55886840820312,195.7903289794922,199.34046936035156,212.44314575195312,191.73631286621094,185.62916564941406,191.63404846191406,161.14657592773438,156.13304138183594,141.88565063476562,118.12062072753906,134.13595581054688,149.01295471191406,132.60838317871094,136.0483856201172,136.45387268066406,130.53668212890625,110.21504211425781,122.0891342163086,123.99553680419922,107.8460693359375,114.26000213623047,104.37999725341797,104.37999725341797
75,Oil & Gas Exploration & Production,APA,65.77676391601562,70.18421173095703,62.3635139465332,64.79019927978516,62.0360221862793,69.1570053100586,70.5884780883789,67.57400512695312,72.32159423828125,71.86576843261719,74.95516204833984,77.39665985107422,72.70157623291016,67.89656066894531,67.23250579833984,70.3359375,73.60047149658203,79.27967071533203,85.57305145263672,87.30799865722656,86.82156372070312,80.03478240966797,65.82168579101562,54.832115173339844,53.61724853515625,53.53167724609375,56.55646896362305,51.82337951660156,58.7554931640625,51.585723876953125,49.68056106567383,39.53410339355469,39.193111419677734,33.92577362060547,40.83048629760742,42.842769622802734,38.73969268798828,37.058380126953125,33.59086227416992,42.83099365234375,47.73625183105469,50.369483947753906,49.07365036010742,46.27928161621094,44.01069641113281,56.55861282348633,52.67115020751953,58.63380432128906,56.42893981933594,53.183837890625,46.94188690185547,45.87077331542969,43.41611099243164,41.945884704589844,42.995418548583984,44.38585662841797,35.024723052978516,41.301055908203125,37.306209564208984,37.94608688354492,38.29988098144531,40.70382308959961,31.145910263061523,35.09501647949219,37.34773635864258,36.69959259033203,42.89264678955078,42.204532623291016,40.440513610839844,43.98356246948242,34.90451431274414,32.60588073730469,24.363916397094727,30.461851119995117,31.04086685180664,32.42545700073242,30.78827476501465,24.555891036987305,27.28746223449707,23.00172233581543,20.535242080688477,24.37191390991211,20.620925903320312,21.450153350830078,24.636871337890625,26.417964935302734,24.17683219909668,4.0553436279296875,12.689926147460938,10.49917221069336,13.136128425598145,14.936264038085938,14.42760944366455,9.231719970703125,8.09115982055664,12.598442077636719,13.869036674499512,13.957000732421875,19.31136703491211,17.520191192626953,19.575634002685547,20.388641357421875,21.202228546142578,18.379186630249023,19.121973037719727,21.0361328125,25.72827911376953,25.35455894470215,26.456501007080078,32.674617767333984,35.19145965576172,40.82129669189453,40.42622375488281,46.56268310546875,34.56791687011719,36.816314697265625,38.87670135498047,33.98604965209961,45.18882369995117,48.7599983215332,48.7599983215332
76,Data Processing & Outsourced Services,BR,18.815637588500977,19.531843185424805,19.018068313598633,20.584260940551758,21.025634765625,22.66225814819336,22.19464683532715,24.330108642578125,25.01949119567871,26.69249725341797,29.762100219726562,32.29307174682617,33.45275115966797,30.8869686126709,32.13811111450195,31.610422134399414,32.811763763427734,35.105316162109375,35.63591766357422,34.72600555419922,36.59263229370117,35.80984878540039,38.027183532714844,39.20444869995117,39.974849700927734,41.79189682006836,46.35512924194336,47.905242919921875,47.20158004760742,47.429176330566406,43.778751373291016,47.75520706176758,46.45286560058594,48.70555114746094,52.729774475097656,48.658660888671875,47.55238342285156,47.67397689819336,49.961551666259766,52.792083740234375,53.547157287597656,57.439701080322266,58.34348678588867,60.84666442871094,62.303104400634766,60.945556640625,58.407135009765625,58.47938537597656,59.88853073120117,60.39937973022461,62.941375732421875,61.68853759765625,63.802001953125,69.22981262207031,68.92877197265625,69.51034545898438,71.59034729003906,74.05519104003906,79.0912094116211,83.08626556396484,83.3808364868164,89.11097717285156,92.78041076660156,101.38555908203125,99.4281997680664,107.07009887695312,106.74549865722656,105.11085510253906,125.7273941040039,122.75957489013672,109.17955017089844,98.84415435791016,89.8625717163086,94.59748840332031,94.99151611328125,97.28069305419922,111.35002136230469,117.70317077636719,120.35189819335938,120.26774597167969,122.46269226074219,117.72276306152344,118.98562622070312,117.55081176757812,117.3892822265625,113.73213195800781,99.61463928222656,90.51797485351562,111.34092712402344,116.23609924316406,121.12166595458984,129.51866149902344,132.46884155273438,127.26262664794922,133.2314910888672,142.21690368652344,148.33627319335938,137.3587188720703,138.5057373046875,148.81907653808594,154.81048583984375,155.6400146484375,157.6406707763672,169.91297912597656,168.6691436767578,163.20420837402344,175.390625,165.7171630859375,179.72598266601562,157.08583068847656,144.25022888183594,153.62289428710938,142.8302764892578,144.90142822265625,141.2645263671875,159.8592071533203,170.43350219726562,143.6990509033203,150.05999755859375,139.99000549316406,139.99000549316406
77,Multi-Utilities,XEL,19.33446502685547,20.3105411529541,20.98317527770996,21.714296340942383,23.461528778076172,21.19582176208496,20.915374755859375,22.31553077697754,20.80299186706543,20.57200813293457,21.725393295288086,21.093055725097656,21.032827377319336,21.98175621032715,23.03104019165039,23.084260940551758,24.471294403076172,23.61898422241211,24.74772071838379,23.881481170654297,24.85070037841797,23.571327209472656,26.20262908935547,26.570571899414062,28.12065887451172,29.630420684814453,27.85401153564453,27.482952117919922,27.023408889770508,27.134963989257812,25.644742965698242,27.903806686401367,27.14725112915039,28.499385833740234,28.95587921142578,28.980260848999023,29.183433532714844,31.34398651123047,32.426509857177734,34.29632568359375,33.10462951660156,34.212799072265625,37.03287124633789,36.663116455078125,34.47901153564453,34.29560089111328,34.9240608215332,32.78913497924805,34.20962142944336,35.02182388305664,37.04753112792969,37.674720764160156,38.50190734863281,40.946205139160156,39.211273193359375,40.74431228637695,42.63038635253906,40.752925872802734,42.96221923828125,44.775447845458984,41.73893737792969,39.896324157714844,37.83332443237305,39.75645446777344,41.30604934692383,40.14200210571289,40.283103942871094,41.69651412963867,42.75539016723633,42.00794219970703,43.953330993652344,47.038414001464844,44.186519622802734,47.32052993774414,49.57991027832031,50.799983978271484,51.429744720458984,52.194366455078125,54.15142822265625,54.63239669799805,58.857452392578125,59.471500396728516,58.58184814453125,56.71859359741211,58.56339645385742,64.23390197753906,57.85600280761719,55.98069763183594,59.389366149902344,60.762901306152344,58.39890670776367,64.93885040283203,65.34329986572266,64.91063690185547,66.28394317626953,63.756771087646484,63.10368728637695,60.967960357666016,55.8229866027832,63.36895751953125,68.43946075439453,68.03629302978516,63.23688888549805,65.94615173339844,66.42926788330078,60.39023971557617,62.83872985839844,62.002052307128906,65.8644027709961,68.23689270019531,65.9544906616211,70.69560241699219,72.26448059082031,74.31621551513672,69.79845428466797,72.70435333251953,73.76739501953125,63.58401870727539,65.11000061035156,67.48999786376953,67.48999786376953
78,Application Software,GEN,7.245850563049316,8.381624221801758,9.024585723876953,9.501995086669922,9.355694770812988,8.620328903198242,8.654979705810547,10.341387748718262,9.926645278930664,9.648881912231445,8.873077392578125,8.767812728881836,9.252113342285156,8.40066909790039,8.428133964538574,7.893298625946045,8.015829086303711,8.691719055175781,9.051403045654297,9.417597770690918,9.664379119873047,9.416278839111328,9.940960884094238,10.449626922607422,10.338672637939453,9.980082511901855,10.13722038269043,9.471879005432129,10.104147911071777,9.982558250427246,9.423239707946777,9.274506568908691,8.356842041015625,7.998047351837158,8.462239265441895,8.043231964111328,8.691676139831543,8.211565017700195,7.992201805114746,7.664857864379883,8.624624252319336,8.992400169372559,10.639626502990723,10.62883472442627,12.553778648376465,13.101298332214355,13.0647611618042,12.730703353881836,12.508974075317383,14.425379753112793,14.959455490112305,16.10638999938965,16.60511589050293,15.912144660949707,14.830687522888184,16.309795379638672,15.778242111206055,17.31353759765625,17.14995002746582,15.287200927734375,14.846376419067383,14.40722942352295,13.90987777709961,13.715147018432617,14.7444486618042,11.025177955627441,10.95620059967041,10.76554012298584,10.733595848083496,11.373854637145996,9.70091438293457,11.817479133605957,10.13437557220459,11.271140098571777,12.059367179870605,12.367697715759277,13.024006843566895,10.075986862182617,11.706005096435547,11.644501686096191,12.557265281677246,12.803314208984375,12.396944999694824,13.491432189941406,13.89806842803955,15.477395057678223,10.363646507263184,17.742610931396484,20.17024803161621,21.602176666259766,18.80470085144043,20.457332611083984,22.431543350219727,19.985862731933594,19.726926803588867,17.482833862304688,20.06264305114746,20.342632293701172,18.83648681640625,20.649934768676758,20.98989486694336,26.866283416748047,26.43891143798828,24.2142391204834,25.911773681640625,24.802555084228516,24.94960594177246,24.361404418945312,25.598312377929688,25.627872467041016,28.55423927307129,26.246763229370117,24.782011032104492,24.089223861694336,21.73374366760254,24.401002883911133,22.47120475769043,20.139999389648438,22.530000686645508,22.940000534057617,22.940000534057617
79,Aerospace & Defense,TDG,75.03617858886719,74.52992248535156,78.32685852050781,84.14881896972656,80.7811050415039,80.39591217041016,86.26739501953125,79.56499481201172,87.33751678466797,88.42127990722656,92.69889831542969,99.78152465820312,102.6502685546875,106.48165130615234,113.56429290771484,118.06501770019531,113.39216613769531,120.30266571044922,106.6282730102539,122.76933288574219,137.44288635253906,134.76698303222656,136.7410125732422,144.60781860351562,143.55502319335938,150.26669311523438,158.55026245117188,159.91014099121094,155.09207153320312,165.2619171142578,164.26028442382812,165.4520263671875,168.03285217285156,155.29676818847656,160.73631286621094,171.542236328125,167.02391052246094,164.3041534423828,156.15220642089844,161.0945281982422,166.599853515625,192.67886352539062,192.78851318359375,204.36209106445312,208.50753784179688,211.380859375,199.20040893554688,200.94757080078125,198.9735107421875,172.95094299316406,203.16140747070312,175.9560089111328,197.19125366210938,214.2545623779297,214.8859405517578,225.49160766601562,208.32437133789062,221.98184204101562,240.95428466796875,246.41592407226562,238.45355224609375,275.17413330078125,250.3406524658203,266.51715087890625,278.3521423339844,290.10894775390625,299.6863708496094,326.0827941894531,303.90631103515625,323.26947021484375,286.7572937011719,314.0394287109375,295.2753601074219,339.50677490234375,376.9219665527344,394.20123291015625,418.9739074707031,382.8785400390625,420.0853271484375,421.5093688964844,467.4252624511719,478.743408203125,483.9017028808594,521.4346313476562,514.9064331054688,625.4867553710938,542.380859375,311.3334655761719,353.037109375,413.0693664550781,429.8227844238281,419.6423645019531,485.8490295410156,461.9780578613281,464.2047119140625,563.16943359375,601.732421875,537.9761352539062,560.7191162109375,571.657958984375,596.7637939453125,630.8929443359375,629.3858032226562,623.3572998046875,590.6671752929688,607.2942504882812,606.5650024414062,562.0609741210938,618.6803588867188,599.1460571289062,648.1519775390625,633.5181884765625,578.357421875,588.6253051757812,521.8255615234375,605.1259155273438,583.7830810546875,524.8200073242188,575.760009765625,626.25,626.25
80,Industrial Machinery,PNR,27.481597900390625,28.337072372436523,29.915143966674805,29.623125076293945,30.521644592285156,32.848873138427734,32.53866958618164,34.45071792602539,34.045658111572266,36.781314849853516,37.999053955078125,40.21046829223633,44.162139892578125,42.2630615234375,46.09571838378906,45.25720977783203,42.376590728759766,42.718711853027344,41.27643966674805,36.669185638427734,39.12056350708008,37.637821197509766,38.534358978271484,37.36198806762695,38.349281311035156,35.687591552734375,38.575035095214844,36.49742889404297,36.06797409057617,37.35251998901367,40.10597229003906,35.47409439086914,32.42237854003906,29.930145263671875,32.79181671142578,33.446022033691406,29.216604232788086,27.79500389099121,28.34950065612793,32.241539001464844,34.511409759521484,36.00608444213867,34.84055709838867,38.14588928222656,38.49273681640625,38.60690689086914,33.13199234008789,34.73094177246094,33.89076614379883,35.438133239746094,35.2957763671875,38.16515350341797,39.216854095458984,40.47827911376953,40.67387771606445,38.552772521972656,38.12774658203125,41.759246826171875,43.295413970947266,43.94057083129883,43.60713577270508,44.15052795410156,42.61845779418945,42.27100372314453,41.74362564086914,40.52057647705078,39.07209777832031,41.4583854675293,40.53404235839844,40.41284942626953,37.42966079711914,39.985538482666016,35.378299713134766,38.571533203125,40.01470184326172,41.86775588989258,36.675437927246094,32.89930725097656,35.14802932739258,36.66922378540039,34.1015739440918,35.886409759521484,39.37061309814453,42.30616760253906,43.75611877441406,40.95160675048828,37.729042053222656,28.505107879638672,33.13144302368164,37.71988296508789,36.611602783203125,41.29526138305664,43.696109771728516,44.305965423583984,48.168331146240234,50.34934997558594,51.58331298828125,52.91443634033203,54.530330657958984,60.76042175292969,62.8956184387207,67.45358276367188,66.00611114501953,72.05024719238281,75.68180847167969,71.23858642578125,72.55291748046875,72.47511291503906,71.82599639892578,62.649818420410156,57.1362419128418,53.48568344116211,50.0719108581543,49.69176483154297,45.333709716796875,48.42396926879883,44.26713180541992,40.41738510131836,42.725242614746094,46.689998626708984,46.689998626708984
81,Data Processing & Outsourced Services,MA,46.30922317504883,48.86561584472656,48.83961868286133,51.03817367553711,52.1511116027832,53.84516525268555,54.2464714050293,57.6561279296875,57.28701400756836,63.591514587402344,67.78068542480469,71.976318359375,79.03852844238281,71.59695434570312,73.62488555908203,70.76397705078125,69.67459106445312,72.53230285644531,69.70500946044922,70.35017395019531,72.02837371826172,70.23265838623047,79.57230377197266,83.05831909179688,81.98310852050781,78.05332946777344,85.92609405517578,82.36054992675781,86.00237274169922,88.11817169189453,89.28340148925781,93.02742767333984,88.37284851074219,86.22020721435547,94.70636749267578,93.842529296875,93.30584716796875,85.32271575927734,83.46753692626953,90.74644470214844,93.13754272460938,92.27666473388672,84.73289489746094,91.6416015625,93.17975616455078,98.13621520996094,103.1987533569336,98.73619842529297,99.75060272216797,102.72622680664062,106.93739318847656,108.88326263427734,112.61050415039062,119.19522094726562,117.80811309814453,123.96771240234375,129.53872680664062,137.2158203125,144.57223510742188,146.45101928710938,147.31723022460938,164.48605346679688,171.3348846435547,170.7499542236328,173.7816619873047,185.59722900390625,191.84498596191406,193.289794921875,210.6969451904297,217.58786010742188,193.2105255126953,196.76141357421875,184.60751342773438,206.60585021972656,220.33377075195312,230.80299377441406,249.22215270996094,246.87069702148438,259.6711730957031,267.26898193359375,276.5372009277344,266.9055480957031,272.05548095703125,287.559326171875,293.81768798828125,310.8903503417969,285.9920349121094,238.01629638671875,270.9361877441406,296.93438720703125,291.8126525878906,304.47393798828125,353.9530944824219,334.1699523925781,285.225830078125,332.9167785644531,353.1286926269531,312.9127197265625,350.5154113769531,352.6947021484375,378.4595947265625,357.60595703125,362.07879638671875,382.7568054199219,343.7789001464844,345.2185974121094,333.14471435546875,313.08563232421875,357.22698974609375,384.12939453125,359.1889953613281,355.7645568847656,361.7374267578125,356.7467346191406,314.4898376464844,352.6795959472656,323.8475036621094,283.8819885253906,327.6513671875,339.2900085449219,339.2900085449219
82,Multi-Utilities,CNP,13.28614616394043,14.107473373413086,14.790761947631836,16.70117950439453,17.203048706054688,16.15748405456543,16.515539169311523,17.45064926147461,16.121809005737305,16.99946403503418,17.44625473022461,16.61649513244629,16.57700538635254,16.73433494567871,16.91312026977539,17.1146183013916,17.88762664794922,17.42527198791504,18.63854217529297,17.74820899963379,18.127696990966797,18.03365135192871,18.092609405517578,17.643056869506836,17.431182861328125,17.17823028564453,15.467106819152832,15.351659774780273,15.772869110107422,15.321569442749023,14.493027687072754,14.729121208190918,14.180779457092285,13.917332649230957,14.31078052520752,13.076433181762695,14.367819786071777,13.98436164855957,14.579113006591797,16.602588653564453,17.02320671081543,17.88032341003418,19.272857666015625,19.2086181640625,18.044212341308594,18.868982315063477,18.51970672607422,19.380706787109375,20.242137908935547,21.531911849975586,22.443798065185547,22.879087448120117,23.67574119567871,23.742128372192383,22.945676803588867,23.62449836730957,24.822898864746094,24.709075927734375,25.022062301635742,25.385805130004883,24.206653594970703,24.05301856994629,23.088504791259766,23.632665634155273,21.84727668762207,22.53728485107422,24.157751083374023,24.829044342041016,24.227497100830078,24.346046447753906,23.782522201538086,24.66303062438965,25.104045867919922,27.496177673339844,26.802547454833984,27.554811477661133,27.824071884155273,25.526348114013672,25.94782066345215,26.29222297668457,25.09588623046875,27.636873245239258,26.620405197143555,22.490442276000977,25.259170532226562,24.527420043945312,21.322555541992188,14.46566104888916,15.945000648498535,16.647216796875,17.635751724243164,17.956920623779297,18.958202362060547,18.41455841064453,20.108509063720703,22.068920135498047,20.717315673828125,20.190767288208008,18.611120223999023,21.846527099609375,23.621257781982422,24.402523040771484,23.804391860961914,24.71695899963379,24.357755661010742,24.025224685668945,25.431581497192383,25.304616928100586,27.432025909423828,27.874319076538086,26.881616592407227,30.30687141418457,30.27720069885254,31.701541900634766,29.417818069458008,31.516250610351562,31.357128143310547,28.18000030517578,28.610000610351562,29.1299991607666,29.1299991607666
83,Oil & Gas Exploration & Production,MRO,25.99600601196289,28.49725914001465,28.40399169921875,28.72871208190918,27.83413314819336,29.299535751342773,29.60746192932129,31.131519317626953,29.479047775268555,30.030874252319336,30.35805892944336,31.029613494873047,30.550518035888672,28.378238677978516,28.992708206176758,30.917499542236328,31.465866088867188,31.9097843170166,34.932498931884766,33.90867614746094,36.481353759765625,33.071590423583984,31.14484214782715,25.44374656677246,25.05204963684082,23.555477142333984,24.671262741088867,23.291515350341797,27.74286651611328,24.254940032958984,23.85608673095703,18.885316848754883,15.541513442993164,14.011751174926758,16.723115921020508,15.931544303894043,11.488574981689453,8.878779411315918,7.491754531860352,10.237934112548828,12.949058532714844,12.011651039123535,13.850862503051758,12.586660385131836,13.86009407043457,14.638811111450195,12.20363712310791,16.722126007080078,16.08169174194336,15.561426162719727,14.864645957946777,14.724313735961914,13.857630729675293,12.133581161499023,11.081903457641602,11.437272071838379,10.399219512939453,12.733593940734863,13.353372573852539,13.935585975646973,15.949496269226074,17.136520385742188,13.679073333740234,15.244532585144043,17.248151779174805,20.253589630126953,19.761005401611328,20.00730323791504,20.376760482788086,22.108558654785156,18.034433364868164,15.850167274475098,13.658308029174805,15.039375305175781,15.810870170593262,15.962369918823242,16.277605056762695,12.561651229858398,13.619529724121094,13.48534870147705,11.34801197052002,11.805976867675781,11.09395980834961,11.20942211151123,13.122130393981934,10.98664379119873,8.000828742980957,3.194082736968994,5.9415764808654785,5.184316635131836,5.9415764808654785,5.3299431800842285,5.126066207885742,3.970759391784668,3.8445494174957275,5.74740743637085,6.511186599731445,7.067615032196045,10.835708618164062,10.460694313049316,11.02878475189209,11.861330032348633,13.384025573730469,11.389196395874023,11.54642391204834,13.490961074829102,16.10625457763672,15.287125587463379,16.263200759887695,19.284074783325195,22.344568252563477,24.95256805419922,24.76375961303711,31.232942581176758,22.40311050415039,24.71517562866211,25.50247573852539,22.579999923706055,30.450000762939453,32.880001068115234,32.880001068115234
84,Health Care Equipment,BDX,65.26119995117188,70.59545135498047,73.97233581542969,80.31450653076172,79.65615844726562,83.30533599853516,83.48270416259766,88.05645751953125,82.67388916015625,84.91521453857422,89.70328521728516,92.65558624267578,94.27676391601562,92.72683715820312,98.81599426269531,100.41122436523438,97.39429473876953,101.41826629638672,101.93528747558594,100.6202163696289,101.42524719238281,98.51673889160156,111.92986297607422,122.04447937011719,121.02689361572266,120.6076431274414,128.15440368652344,125.42047119140625,123.5404281616211,123.2247543334961,124.22452545166016,134.00636291503906,124.20356750488281,116.84050750732422,126.07872009277344,132.91700744628906,136.31402587890625,129.15489196777344,131.00286865234375,134.8854522705078,143.91127014160156,148.54290771484375,151.34512329101562,157.67774963378906,158.76177978515625,161.0194549560547,150.99020385742188,152.060302734375,148.86798095703125,160.13455200195312,165.33718872070312,165.68943786621094,169.55079650878906,171.6001739501953,176.932373046875,183.3337860107422,181.54957580566406,178.37266540527344,190.6502227783203,208.50283813476562,195.57476806640625,222.72386169433594,203.544677734375,198.66738891601562,213.30519104003906,203.84828186035156,220.3794708251953,231.07225036621094,241.68585205078125,240.88291931152344,213.35498046875,233.9500274658203,208.5602569580078,231.64407348632812,231.02194213867188,231.8948211669922,224.24147033691406,217.4417266845703,234.73910522460938,236.23492431640625,237.281494140625,236.38441467285156,239.94000244140625,242.2831573486328,254.9080810546875,258.7007141113281,223.57803344726562,216.01011657714844,238.19407653808594,232.91195678710938,225.6868438720703,266.2376403808594,229.73809814453125,220.189697265625,219.4635772705078,222.986328125,237.58999633789062,249.4377899169922,229.7716522216797,231.67730712890625,237.87246704101562,231.2566680908203,232.49951171875,245.35748291015625,241.47206115722656,235.83099365234375,230.5964813232422,228.23846435546875,242.04017639160156,245.4668426513672,262.02191162109375,256.922119140625,245.52857971191406,254.08070373535156,244.8730010986328,243.4892578125,251.57200622558594,222.0814208984375,235.97000122070312,227.6699981689453,227.6699981689453
85,Semiconductors,QCOM,46.62813949584961,49.960594177246094,49.67302322387695,50.65681838989258,46.78787612915039,48.21580123901367,46.4005012512207,49.30796813964844,50.62163543701172,51.687110900878906,53.35320281982422,56.49341583251953,57.280067443847656,57.25692367553711,58.082359313964844,60.83643341064453,61.00429916381836,62.352874755859375,61.384090423583984,57.4366569519043,59.29096221923828,58.57700729370117,61.50703048706055,57.11198806762695,58.57270431518555,49.219032287597656,57.13851547241211,54.64052200317383,53.89677429199219,55.22835159301758,49.64052200317383,51.389495849609375,45.15636444091797,43.243080139160156,47.82251739501953,39.26725387573242,40.630245208740234,36.850887298583984,41.28046417236328,41.95505905151367,41.44641876220703,45.056156158447266,44.370513916015625,51.83324432373047,52.23910140991211,57.21821594238281,57.401973724365234,56.90913009643555,54.8876838684082,44.97928237915039,47.54688262939453,48.7221565246582,45.66321563720703,48.66266632080078,47.38284683227539,45.640960693359375,44.85152816772461,44.97528076171875,44.25517654418945,57.55514907836914,56.01091766357422,59.71173858642578,56.868316650390625,48.894142150878906,45.01155471801758,51.28546142578125,50.03805160522461,57.14430236816406,61.26362228393555,64.22383117675781,56.5849494934082,52.41912841796875,51.20447540283203,45.03907012939453,48.55887985229492,51.8695068359375,79.2472152709961,61.48029708862305,69.99111938476562,67.92894744873047,72.2093276977539,70.82588195800781,75.2813949584961,78.19197845458984,82.57183837890625,80.4581527709961,73.84683227539062,63.80254364013672,74.78601837158203,76.88689422607422,86.7069091796875,101.17302703857422,114.09627532958984,112.7359390258789,118.81024169921875,141.7421112060547,146.72140502929688,151.16571044921875,131.73313903808594,128.25094604492188,134.89756774902344,130.75733947753906,138.9114532470703,146.33120727539062,143.29324340820312,125.9933090209961,130.56455993652344,177.20034790039062,179.46737670898438,173.14173889160156,169.42791748046875,150.54347229003906,138.18312072753906,141.67503356933594,126.36200714111328,144.2505645751953,131.53195190429688,112.9800033569336,117.66000366210938,121.43000030517578,121.43000030517578
